player_id,player_name,position,team_name,price,team_id,player_status,chance_of_playing,is_blank,is_double,is_home,opponent_encoded,opp_strength,difficulty,roll3_pts,roll5_pts,roll3_mins,pts_per_90,roll3_goals,roll3_assists,roll3_clean,roll3_bonus,roll3_threat,roll3_creativity,roll3_influence,roll3_saves,roll3_yellows,ewm3_pts,ewm5_pts,ewm3_mins,ewm3_goals,ewm3_assists,ewm3_threat,ewm3_creativity,games_played,home_ratio,price_change,gw_number,selected_pct,transfers_in_event,transfers_out_event,predicted_pts,pts_low,pts_high,pred_goals,pred_assists,pred_clean,pred_bonus,pts_from_components,p_plays_full,expected_pts,predicted_price_change,gw2_difficulty,gw2_opponent,gw2_opponent_id,gw2_home,gw3_difficulty,gw3_opponent,gw3_opponent_id,gw3_home,gw4_difficulty,gw4_opponent,gw4_opponent_id,gw4_home,gw5_difficulty,gw5_opponent,gw5_opponent_id,gw5_home,gw6_difficulty,gw6_opponent,gw6_opponent_id,gw6_home,avg_difficulty,blank_gws,double_gws,non_blank_gws,is_blank_next_gw,is_home_next_gw,momentum_score,fixture_trend,fixture_run_label,opp_scoring_bonus,adj_predicted_pts,cs_history_bonus,combined_score,value_score,captain_ev
143,Trevoh Chalobah,Defender,Chelsea,5.5,6,u,0,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,0,1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
144,Malo Gusto,Defender,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.1,1281,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
145,Wesley Fofana,Defender,Chelsea,5.0,6,s,0,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,14,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
146,Benoît Badiashile Mukinayi,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,53,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
147,Tosin Adarabioyo,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,53,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
148,Jorrel Hato,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,231,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
149,Levi Samuels Colwill,Defender,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.6,1003,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
150,Mamadou Sarr,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,80,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
151,Josh Acheampong,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,176,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
152,Marco Palestra,Defender,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,3.0,927,419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
153,Axel Disasi,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,80,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
154,Cole Palmer,Midfielder,Chelsea,9.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,10.4,1011,1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
155,Enzo Fernández,Midfielder,Chelsea,7.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,5.1,1964,1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
156,Pedro Lomba Neto,Midfielder,Chelsea,6.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.3,519,486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
157,Estêvão Almeida de Oliveira Gonçalves,Midfielder,Chelsea,6.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.3,617,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
158,Jamie Bynoe-Gittens,Midfielder,Chelsea,6.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,25,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
159,Moisés Caicedo Corozo,Midfielder,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,4.0,1651,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
161,Roméo Lavia,Midfielder,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,42,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
163,Dário Luís Essugo,Midfielder,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,164,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
164,Geovany Quenda,Midfielder,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,20,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
165,João Pedro Junqueira de Jesus,Forward,Chelsea,7.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,64.3,8553,2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
166,Nicolas Jackson,Forward,Chelsea,6.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,226,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
167,Liam Delap,Forward,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,216,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
168,Marc Guiu Paz,Forward,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,293,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
169,Shumaira Mheuka,Forward,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.4,266,172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
170,Emmanuel Emegha,Forward,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,208,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
200,Maxence Lacroix,Defender,Chelsea,6.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,9.0,2063,2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
560,Mike Penders,Goalkeeper,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
561,Aaron Anselmino,Defender,Chelsea,4.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,31,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
568,Valentín Barco,Midfielder,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,37,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
578,Mykhailo Mudryk,Midfielder,Chelsea,5.5,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,21,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
583,Pep Chavarría,Defender,Chelsea,5.0,6,a,100,False,False,1,693,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,114,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Brighton,5,1,5.0,Arsenal,1,0,2.6,Hull City,11,1,3.0,Brentford,4,0,3.0,Bournemouth,3,1,3.24,0,0,5,False,True,3.26,-0.12,🔴 Tough,0.0,0.0,0.0,0.0,0.0,
104,Frank Onyeka,Midfielder,Coventry City,5.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,165,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
110,Carl Rushworth,Goalkeeper,Coventry City,4.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.1,383,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
171,Oliver Dovin,Goalkeeper,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,1.6,88,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
172,Ben Wilson,Goalkeeper,Coventry City,4.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.5,20,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
173,Bobby Thomas,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,8.1,2510,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
174,Liam Kitching,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.7,53,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
175,Milan van Ewijk,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,14.0,2959,1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
176,Jay Dasilva,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.8,270,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
177,Kaine Kesler-Hayden,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,18,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
178,Jake Bidwell,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,211,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
179,Joel Latibeaudiere,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,13,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
180,Luke Woolfenden,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,70,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
181,Miguel Brau,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,13,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
182,Aurèle Amenda,Defender,Coventry City,4.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.9,289,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
183,Jack Rudoni,Midfielder,Coventry City,5.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,71,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
184,Matt Grimes,Midfielder,Coventry City,5.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,275,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
185,Tatsuhiro Sakamoto,Midfielder,Coventry City,5.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,17,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
186,Ephron Mason-Clark,Midfielder,Coventry City,5.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,23,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
187,Josh Eccles,Midfielder,Coventry City,5.0,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.0,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
188,Victor Torp,Midfielder,Coventry City,5.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,15,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
189,George Shepherd,Midfielder,Coventry City,4.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.3,150,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
190,Loum Tchaouna,Midfielder,Coventry City,5.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.1,118,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
191,Raphael Borges Rodrigues,Midfielder,Coventry City,4.5,7,a,100,False,False,1,650,1.0,2,,,,0,,,,,,,,,,,,,,,,,,,0,2,0.2,64,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.6,Hull City,11,1,3.8,Man City,15,0,2.6,Brighton,5,1,3.0,Nott'm Forest,18,0,2.6,Newcastle,17,1,2.92,0,0,5,False,True,2.94,-0.08,🟢 Easy,0.0,0.0,0.0,0.0,0.0,
